,PCE,Real Personal Income,Real personal income ex transfer receipts,Real personal consumption expenditures,Real Manu. and Trade Industries Sales,Retail and Food Services Sales,IP Index,IP: Final Products and Nonindustrial Supplies,IP: Final Products (Market Group),IP: Consumer Goods,IP: Durable Consumer Goods,IP: Nondurable Consumer Goods,IP: Business Equipment,IP: Materials,IP: Durable Materials,IP: Nondurable Materials,IP: Manufacturing (SIC),IP: Fuels,Capacity Utilization: Manufacturing,Help-Wanted Index for United States,Ratio of Help Wanted/No. Unemployed,Civilian Labor Force,Civilian Employment,Civilian Unemployment Rate,Average Duration of Unemployment (Weeks),Civilians Unemployed - Less Than 5 Weeks,Civilians Unemployed for 5-14 Weeks,Civilians Unemployed - 15 Weeks & Over,Civilians Unemployed for 15-26 Weeks,Civilians Unemployed for 27 Weeks and Over,Initial Claims,All Employees: Total nonfarm,All Employees: Goods-Producing Industries,All Employees: Mining and Logging: Mining,All Employees: Construction,All Employees: Manufacturing,All Employees: Durable goods,All Employees: Nondurable goods,All Employees: Service-Providing Industries,"All Employees: Trade, Transportation & Utilities",All Employees: Wholesale Trade,All Employees: Retail Trade,All Employees: Financial Activities,All Employees: Government,Avg Weekly Hours : Goods-Producing,Avg Weekly Overtime Hours : Manufacturing,Avg Weekly Hours : Manufacturing,Housing Starts: Total New Privately Owned,New Private Housing Permits (SAAR),New Orders for Durable Goods,New Orders for Nondefense Capital Goods,Un lled Orders for Durable Goods,Total Business Inventories,Total Business: Inventories to Sales Ratio,M1 Money Stock,M2 Money Stock,Real M2 Money Stock,Total Reserves of Depository Institutions,Reserves Of Depository Institutions,Commercial and Industrial Loans,Real Estate Loans at All Commercial Banks,Total Nonrevolving Credit,Nonrevolving consumer credit to Personal Income,S&P s Common Stock Price Index: Composite,S&P s Common Stock Price Index: Industrials,S&P s Composite Common Stock: Dividend Yield,S&P s Composite Common Stock: Price-Earnings Ratio,E?ective Federal Funds Rate,3-Month AA Financial Commercial Paper Rate,3-Month Treasury Bill:,6-Month Treasury Bill:,1-Year Treasury Rate,5-Year Treasury Rate,10-Year Treasury Rate,Moody s Seasoned Aaa Corporate Bond Yield,Moody s Seasoned Baa Corporate Bond Yield,3-Month Commercial Paper Minus FEDFUNDS,3-Month Treasury C Minus FEDFUNDS,6-Month Treasury C Minus FEDFUNDS,1-Year Treasury C Minus FEDFUNDS,5-Year Treasury C Minus FEDFUNDS,10-Year Treasury C Minus FEDFUNDS,Moody s Aaa Corporate Bond Minus FEDFUNDS,Moody s Baa Corporate Bond Minus FEDFUNDS,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,U.S. / U.K. Foreign Exchange Rate,Canada / U.S. Foreign Exchange Rate,PPI: Finished Goods,PPI: Finished Consumer Goods,PPI: Intermediate Materials,PPI: Crude Materials,"Crude Oil, spliced WTI and Cushing",PPI: Metals and metal products:,CPI : All Items,CPI : Apparel,CPI : Transportation,CPI : Medical Care,CPI : Commodities,CPI : Durables,CPI : Services,CPI : All Items Less Food,CPI : All items less shelter,CPI : All items less medical care,Personal Cons. Expend.: Chain Index,Personal Cons. Exp: Durable goods,Personal Cons. Exp: Nondurable goods,Personal Cons. Exp: Services,Avg Hourly Earnings : Goods-Producing,Avg Hourly Earnings : Construction,Avg Hourly Earnings : Manufacturing,Consumer Motor Vehicle Loans Outstanding,Total Consumer Loans and Leases Outstanding,Securities in Bank Credit at All Commercial Banks
2007Q3,0.08891218228540017,-0.09203346293242028,0.009730291512586593,0.3596490042523388,0.3075243175027634,0.3522590791650339,-0.15993835877795243,-0.025794803913054828,-0.0888372020188656,0.06425368369936406,-0.12814542096580706,-0.009940459088004075,0.33164286686569505,-0.17344716204704758,-0.17933171850745483,0.02218035523101944,0.11964234141726597,0.09742318334396881,-0.3519654919987573,0.39274485388428243,0.13159724273485138,-4.216748534021503,-0.16152858973842824,-0.0253080174859031,-0.04450438675657695,-0.002532149768266356,-4.429835936168374,0.46206168120123864,-0.02867964983912694,0.0014361395480981334,-0.18967630070384592,-0.2637199422394975,0.2420969953135111,0.07540092622776834,1.1428586371165017,0.007674977663649963,0.26231873591108973,0.3293769654848974,0.034097561102031465,0.07953573150978718,-0.0617923412235848,-0.27124902818253954,1.0815727680216727,-0.05985103974772705,0.37454453249097336,,-0.36537760869657865,-2.0939040294815316,-1.2061157411866037,0.3116747528461454,0.2951288815272424,-0.0440245944355876,-0.04304951038671837,,0.18972259169502584,-0.07966954497843765,0.15109285239154951,-0.08826473409549442,0.06854881332229805,-0.03414345944985382,0.006457300386696293,0.13483545301194744,0.007233901009637344,-0.011664522683163767,-0.11889407117062636,-0.1014927004087281,0.005414258089181957,6.3739805667043,-0.8137100675164476,0.34404780715629407,1.1697604263851837,-3.585349457616138,-0.20805949827903167,-0.1420684697734288,0.021481066474953348,-0.17961969382779996,,0.12815186282667035,0.23710980831421274,0.4597709580938794,0.7987150284046446,0.9527890408264277,0.25379487044546795,0.6720712100899772,-0.22618813624398404,-0.05479022608105032,-0.010219724325332498,-0.0717985886307576,0.08757662414830866,0.08247462867789716,0.07392128643301506,0.23860176087485047,0.08762532014232467,-0.03615991553351422,0.31301608996822705,0.07728909950843055,0.06634403223295467,-0.2331516950807158,0.21497094035029518,-0.20227245399795302,0.1739932077594705,0.6548763088445031,-0.04314577423557677,0.3013627581220764,-0.057772173877687495,-0.1748062577722336,0.21426354125375086,-0.0504192018808299,0.09792919636838436,-0.040162059158106424,-0.03189170164049687,0.1280607267622368,0.018486153785951823,-0.3998405876696138
2007Q4,0.10729884665821857,-0.09160274040306086,1.5036326806298177,0.1329093301731372,-0.04384952936236334,0.1042874238398928,-0.0012251772862870442,2.2737890971465524,-0.1005205628033128,0.09569087480087193,0.026779740732095655,-3.1394233292396176,0.11151854195704422,-0.10277269971351585,1.4929490497555977,0.10788364879573493,-0.24451616191829093,-1.3605932520407527,-0.0016905674819990277,0.15074961670755008,0.12949232512636957,0.1468760893618198,-0.10743261785879736,1.3126365886297684,-0.5697888383215398,4.565584013648858,0.09923316399481995,0.3321777903901793,-0.16159169375928423,0.05939733870881252,-1.9546859237105279,2.3023709832966524,-0.19049248145358172,0.3423384160442769,-0.03638644407471525,-0.17513399786692757,-0.05099516391427115,-0.2123312339689567,0.1353548453221109,0.01690700525508175,0.058217689197417606,1.1976841618777225,-0.002376990031807449,-0.046142987581271874,-0.793204951350148,0.5259454467147902,-0.7234530161877681,-1.4129717110894242,-1.0455372421412692,-0.3564245646259193,-0.3630420977325062,-0.024835853164012853,0.23122963070433888,,-0.08053842459385033,-0.3178794624055082,-0.22112528845534216,-0.08732809910840865,0.1301673498851255,-0.10502948888852492,0.26033960569403425,0.11919974760748905,-0.12059992453217984,0.2605275079297561,-0.03446044297739985,0.06443603347465907,0.06056194584730275,0.23583385761993095,2.0105424489753765,0.0316193940064541,0.13114134441355918,0.08761022473417963,0.0702573284346221,0.05242515959955038,0.615239735264853,-0.21123572812668306,0.18862344844205434,-0.0016263801053031128,0.1412531786709031,0.08207912695146999,0.02389973241238911,-0.24804153893739897,0.31537867628836297,2.308180270101357,-0.044327396276842984,0.08098989812240617,-0.06440680855621414,-0.00588148380368411,0.0803653477279066,-0.16294556127138113,0.07396787406603621,-0.8943605173050756,0.08727038871171576,0.09535626535772031,-0.0204340621620418,0.31770004980778327,0.06948482554685712,-0.07991332608852536,-0.05692225740487527,-0.09590905922426449,-0.055270081913169844,-0.17666284423276835,-0.10454344944721987,-0.041756319992888924,-0.2865323696164741,-0.07330932175161622,-0.012136118544520874,0.0013775341761785567,0.11162384904020099,-0.0062836637580499805,0.08930706512074424,-0.3769035124930263,-0.14092369764175508,-0.07374943139835682
2008Q1,-0.2544390166312591,-0.08871393688390755,0.05933005416804945,0.07337371754992625,0.5162066928876962,0.026035352645046292,-0.8260902035271452,0.49888417268349305,-0.07561147801264353,0.09219621231053539,-5.442192000848111,0.027117764034316576,0.1298337011583879,-0.27318728560519157,-0.2877873272625418,-0.2859705677505202,-0.0010281824623821897,0.17798681348715467,-0.5660429777479539,0.5517641783688526,0.10511621122039462,-0.007664923201606039,-0.5211362626864616,-0.11450432456028488,-0.19923934148113992,0.102552885919642,0.2536508340841976,0.050979300319375545,-0.005479045059807771,0.04251308178334467,-0.11995092786576537,-0.425050095702927,-0.06952480557587894,0.17445077205336712,0.004665051131244276,-0.0006620550406482433,0.13282529302634058,-6.025612174235042,-0.048422160411386056,-0.3164760040980142,-0.5167434973790865,-0.4347753666173993,-0.18096859817829955,-0.13202884917265184,0.37550722006106546,-0.18898161605464164,0.708873805961174,-0.3643417235249325,-1.9269818888942456,0.055537010213864216,0.10024974372940537,-0.04343897615553645,-0.02468614095751492,,-0.08580284954210567,-0.10592902943034292,-0.7671564522328553,-0.08672713072896855,-0.10272914225087751,-0.07473917216214661,-0.272684438844793,0.12558969269475684,-0.14087278576371237,2.186679072591848,-0.7606076066637937,0.3072766902216777,-1.1249155507476738,0.2508913603694875,1.2785057501975625,0.2691336031121445,0.3672977365662298,0.23766947482249387,0.13700987473477935,0.12604107725132582,0.024046103924125865,0.2849283137900862,-0.22153627626266265,-0.027669036317051345,0.13899992260850155,0.049284396250699164,-0.25310044864584935,-3.539893707401943,0.8911696655463327,3.907034282960659,0.04677205994076814,0.4218407001912837,0.3397451849693363,-0.17962386662478844,0.08665952002582641,0.059498339743624416,0.07700693874568908,0.08195759202147418,0.08742650623624283,-10.77844438206084,0.10478032967802874,0.030172309758737043,0.09408439420683862,0.6205938424359578,0.008698285619714781,-0.15970580843673393,0.12594141650438223,-0.01891068300083449,-0.08429829468187128,0.0638911069245178,-0.1267929004494513,-0.037171870465899995,0.07490317621046144,8.884398863000932,0.1276774297338293,0.0023025075329104402,-0.9610666161282454,0.1113998392076505,0.041009786476617675,0.21307279114712693
2008Q2,0.49085997679812415,-0.055392580725928106,-0.39158340308290296,0.0031765007770964255,0.045056608885156134,-0.04700422757273675,0.18510530183977106,0.28772478290554027,-0.0802912251962264,0.08760484327785767,0.10159108183572683,0.15921425917291748,-0.6242026083519593,-0.06526514617262315,0.528123067284365,0.047576829991394815,0.20964401486577067,-0.13589718770882042,0.1090476945121272,0.267056881107498,0.2265260198482321,-4.577597789761495,-0.00046113075028237537,2.382992273522334,-1.9990511832773363,-0.12317187764792416,0.349320256481036,-5.570610986887474,-1.6150066348946082,-8.15170063778622,-0.03804043064226596,0.7906772455859686,0.05201510295253861,0.13277372912922306,0.32413953424693154,-0.021030801886791572,0.21675989381715868,0.23414401709607321,-2.009763268127528,0.18676401470517923,0.2144305117522519,0.6587892364597374,0.6784342464230936,-0.0778099157841842,-0.7951208651874693,,-0.7234530161877681,0.4014381616929344,2.188165767729441,0.1245262488780158,0.35482880803640926,-0.11225534041495214,0.033318597234747026,,0.014053006247668726,-0.09349863705578254,-0.2562408531393462,-0.09591064495898434,0.1322326314392717,-0.05546076788021148,0.1272039740688615,0.11887105109036529,-0.47851622011489325,-0.012350738015941215,-0.154033187379561,-0.02668722046622044,-0.038553985093684316,-0.16647841661370025,-0.19750951846369688,-0.490667246106056,-0.23696840087261348,-0.18221109995291962,-0.14813654985559901,-0.13405665833618957,1.0225581820547414,-0.0698289761804017,1.4141573952716564,-0.305763356599096,-0.03454981414762645,-0.3162758023796574,-4.08901763616832,0.7256048770873255,0.09225721066603604,0.9085998271184916,-0.09585102536582345,0.012578883949420458,0.09271930940466272,4.088934014999364,0.08160829459220124,-0.0966202851073927,0.07823387861179008,0.14574562527248403,0.1004014255664832,0.048607048840666744,-0.00016347667636103203,0.08317612316611221,0.0774435548321393,0.10377904608130467,-0.030402830208342994,-0.10342536355083182,0.8998709453514414,-0.11933495843219813,-0.10638717483328868,-0.043278651109614596,-0.19197983133673183,-0.09869895250614766,0.03125119908397166,-0.2958677734659051,0.1067526897705633,0.011584722686921274,0.03436246909658839,-0.12396632617577795,-0.00891763534886671,-0.033191695357705636
2008Q3,-0.39038970802101663,-0.12399425705353276,0.006890409512981465,-0.42853366116465064,-3.5489539069876437,-0.06171531879332855,0.6909707214544315,0.3931217221692105,-0.06795506670460817,0.09752033899838732,0.4346024713785897,0.1476677339774288,1.433589590306279,0.3267051564677678,0.45413937920982156,0.16178565623007043,0.24115499945713262,-4.424178595919079,0.16407013095731313,0.316478085923935,0.1298374044656623,0.06615078039396098,0.0014675424051614526,0.24228090373723118,0.7006665794169696,-0.24432205262144632,0.04443149277806675,0.26226477752752936,0.12558970490803778,0.09397844703150479,0.19143517520116343,0.15878234275248704,-0.09688066077577502,0.1557758294601298,-0.013765854267704065,-0.05320054400939865,0.20263206261485434,0.05401168986173398,0.23314591078350236,0.006115352228405318,0.07034336142573808,0.2295191355780452,0.42639741858598507,-0.1869920828154211,-1.9744369674671793,1.2408725094842108,-2.1627328811626922,-2.6321560647545446,-4.31498259057694,0.24728029589149708,0.3078448547740243,-0.12795979440582397,-0.16539868605787694,-1.5306113810806325,5.183675756981582,-0.0871735053709917,-0.35393395167993535,-0.02354183046939481,0.07935494182321201,-0.09444950310424206,-0.08238947565635095,0.13887905773753662,-0.14814305940480618,-1.1679658586656905,-0.3127680832036636,-2.451032084245528,0.10896368828984401,-0.17988099649754832,,-0.7786922687236912,-0.3403263968467167,-0.1937744634031212,-0.10152039478786506,-0.10105885868789927,0.01281917530672465,-0.00615459080108381,0.07923491585786545,1.0362634591279347,-0.23476253772963201,-0.1609704544745495,-0.07348870350826169,0.02550673985049975,-0.07914018921699019,0.4027367193612586,0.03729672318731391,0.04977932756854288,0.2587327569171006,0.5692927407353823,0.08399346229511387,-0.025553417672268566,0.07171295504786049,5.553141426012701,0.08563207042824762,0.10925463526984826,0.05402671760180837,0.18408366946617552,0.08254868517049949,0.030323588268332435,-0.010630996025293058,-0.1278737176070949,-0.0648682431315031,-0.09963078921818734,-0.09166051139112864,0.016465106299118137,-0.16960266704640975,-0.0631541173819899,0.057708415148065996,-0.340814584534322,0.10841014845248195,0.04035126442656011,0.16983671271737796,-0.06024134844472988,-0.26318998029962837,0.032713430766568505
2008Q4,-5.278722892658741,-0.10986079704125522,0.019724592853481545,0.16104719347098292,0.17489753974795602,0.3010990358074078,-0.13771567429649795,0.11828239912727544,-0.08772800123074499,0.0879297979088646,0.24029077393313839,0.01491855441276386,-0.1027322911762712,-0.20607695736833,0.48638079995428,0.0094503032023892,0.17662414823634645,-0.08985060211756694,0.0767224382862261,0.0872180736497353,0.03149036152318858,0.03191902328915083,0.04546131727495168,0.9915298831620141,0.18189728384041326,0.6859636241879489,2.6897524678090954,0.20960752564922802,0.10209401588958547,0.07863181985771465,-0.05990522253591187,0.272936217227059,0.04363013343284371,-0.06883601296793465,0.26895187609355187,-0.00973088607593096,0.24896237262310467,0.2475208934806659,0.19345168707292157,0.07580075647417378,0.21756824074419426,0.4609687559884709,0.32462296030443016,-0.09775168036864701,-2.3957156199052876,0.883408978099497,-2.5589082481825765,-4.255468199851671,-4.234811958025774,0.2946279097649166,0.6269463151693372,-0.6121580769193873,-7.910612012009303,1.9049565956577517,0.11127392849608209,-0.037728043890015314,1.298765989685353,-0.08084141030918643,0.07645317063391943,-0.11790985735504685,0.3181214302957317,0.1313457063490875,-0.07396080618837257,0.7758768081905496,0.09507812746033205,0.3079742440878359,-0.12838895874900083,1.6082058402464203,-2.867711897692323,0.12106179119420096,0.47871946612242794,0.3789424217979788,0.23199526874386914,0.30913330116767657,2.360890221507202,0.35769903993788604,-0.07691470036930925,-0.2810673849003844,-0.08869629678063658,0.593098934461183,0.10880005667584128,0.17490770206624903,0.09565645472746276,2.526363466640439,-0.06985931314423516,3.7687825908714565,0.07299803633440238,0.787339240585186,0.09146464705978047,0.20512393159851933,0.08174029015266417,0.2515207156733259,0.08795523461961136,0.26001885514141193,0.3791136477750209,-0.06703151339929819,0.17942152320708665,8.642071522936988,0.19501345654698685,-0.660387749694416,0.20948688909972107,0.31930259284171975,-0.04395996709707622,0.3055462011020284,0.10538365633419189,-0.09006824050801705,0.28251015514287875,0.24812450933447092,0.12183812531945602,0.026666113701746073,-0.06706175834851139,-0.058563251011253,0.8690989982603936,-0.20428082572481943
2009Q1,-0.3141325298601101,-0.14370936601673046,-9.273131369406457,0.1493213265600148,0.1741726709394099,0.09136219106004459,0.0831549696454061,0.191361041718891,-0.07683014651018796,0.08960128430179189,0.1603949299317929,0.2739425624091761,4.669628855663048,-0.08509150494282737,-0.046849903155801564,-0.023334123158021584,0.16095456243756173,0.16721253543895584,0.056874467088583194,1.37235232412626,0.1868439694537876,-0.7005946875709519,-0.01837274101884188,0.33147721081160975,0.15095029289550202,0.07569253015472048,0.17566798419322358,0.22497712831633962,0.15020911190237887,0.07421601182854431,-0.08150456891353405,0.04957025186450855,-0.05060706618425174,0.4580089976754968,0.07212755464032095,-0.04496716662004975,0.2048822481059595,0.09264697633351096,0.08211822701560405,-0.021247592637890746,0.060386808189773454,0.19557580248176085,0.19418289143830003,-0.19477873198007123,-1.6264860927146032,0.16848191533007076,-1.8624046692241742,-1.2435071503245632,-0.9795919870518938,0.13690841341172633,0.26588126185637306,0.13165112974199206,0.043346028961107584,-0.05822510533560967,-0.1010383717288679,-0.09130806175521915,-0.0962495909179307,-0.09113038682399721,0.07901710799325523,0.2110371869477686,-0.14072925554133803,0.12499634111353683,-0.03712424771650624,0.12402036387338183,-0.10057691470222399,0.013229949976136532,-0.03033985015089883,-0.24898850462804553,-0.11794516185523615,-0.4308080276462994,-0.17597442300147592,-0.11308820678175786,-0.05639527115060641,-0.059963173824083726,-0.05392628446136364,-0.1526706510361492,-0.15700043752408174,-0.4001942797072262,0.319207205721373,0.1236846096366347,0.08732208467496967,0.15836249606997135,-0.04534806163486572,-0.04569526018139722,-0.06566598797150168,0.01955082078325444,-0.04438543471323934,-0.13111206527461589,0.08575846929358627,0.03114207839291363,0.07523033670791913,-0.06875807844146886,0.08687532931738515,0.05368245673301587,0.07828400586331301,0.014487366329400555,0.08855412128286926,0.04766117660139082,-0.0035159759554780523,-0.19869090069441936,0.09874435565081217,-0.058876560258852934,-0.08891494905801355,0.03745247808393758,-0.13573625000139286,-0.08411987344278006,0.06237639163044286,-0.006142663350112438,0.052818129162300505,-0.034598697721397224,0.043387806054968475,0.13330410379753824,0.02592994400064057,0.6339622864510746
2009Q2,-0.45963629293199004,-0.10486233187776922,0.019570757870093092,0.11802216556148902,0.09277515863753143,-0.15371543683129116,-0.14724175751323612,0.06118444854370991,-0.08657576495687379,0.08699632671931141,0.1080956001778033,0.09884665734649661,0.07555245348158239,-0.19807970542581105,-0.10465165377398129,1.5523283014881124,0.1408500169333383,0.07515492818857343,0.03093246561598922,0.07516591017470528,-0.029150685981449338,-0.1316481536181066,-0.10084812992002043,0.012918971260257301,0.859473506634285,-0.3071522181198484,0.02794739308081048,0.22047502022964377,0.08967243498000967,0.0889499587679466,-0.2203184197209788,-0.11746308459588828,-0.1528414594031356,0.15958275833454094,-0.05452812221688762,-0.12990906804259245,0.013998334806919614,-0.07770136216552449,0.012810602387818426,-0.06224531074194,0.021490541530725746,0.04128761102695631,-0.008396544531490795,0.302703838951107,0.39158336004928407,-0.6655996579009249,1.1171461307526593,1.7280580238856424,1.9117775627271885,0.08582855782083162,0.12927116772046324,-0.09584949765762081,0.022707278566740652,,-0.02055220835513433,-0.07268574967045761,-0.16444693149271847,-0.0860836181970139,-11.246589050410396,-0.0812174316226174,-0.027173587162346094,0.1137613400975021,-0.13188145211965369,-0.2827905929596706,-0.24827062230092029,-0.22695676613726332,0.41244555774700437,0.07394109929952684,-0.02707106872569953,-0.43180913337601856,-0.3131949229035147,-0.24265854489415503,0.3187630899436463,0.2174615684726804,0.061803877404329535,9.890664165299045,-0.18543728696010955,-0.6173693158162138,0.04023871837804462,-0.058993391936753535,0.19233139761285264,0.236937641771886,-0.10075851228054367,-0.6118809403823036,-0.30851519855977694,0.039877491922878754,-0.25174003959686253,-1.3465582626137973,0.08747283206538346,0.08425820848890166,0.07692907401121203,0.2202419297893217,0.08752998251963183,0.12941857876718632,0.15467685077483723,0.07172018528919004,0.11240440407258771,4.232166967147696,0.04292758174883072,-0.11712956922599733,-0.0686409803061319,0.04703146078762869,-0.07645793867314118,0.10503886127115467,-0.068131596115804,-0.04257781361418315,0.11424229608028362,1.5701750699944654,0.1266399298585052,0.004777520091327081,0.2570098670080982,-0.08139174366742764,-0.10071523397934568,0.04472060640680163
2009Q3,-8.153991797472347,-0.0864916952386304,0.046453321118214624,-0.6489512552023297,-0.18869687822601808,0.07977918713830252,-0.5858885177192279,-0.18277661928290526,-0.09636342378116643,0.07113458506265954,-0.3894284180695944,-0.0006270028734462613,-0.2594764434363873,-0.427138383830528,-0.6680885901051921,0.024405313445732744,0.03164819611762653,-0.13128101913881085,-0.14769834413779323,0.1506233051750528,-0.02305962531597304,-0.17796523976082118,-0.009963502466455696,-0.09220524779168934,0.19248441232156838,0.14447516062192686,0.5246819900469855,0.09563625014873185,-0.05500818149149151,0.07178162175659365,-0.07042880547591865,-0.15203223593996432,-0.19506366706538886,0.08766552315011888,-0.03025097680481059,-0.18356791995250002,-0.12715926013982398,-0.11088188194439569,0.01432190624265293,-0.047211136376577804,-0.002269152894817061,0.2416322857608256,-0.1265996489072622,-1.2509779708061344,0.7964238468672803,0.8834089780994989,1.8537094264906597,-0.02869088152226243,0.11697791318410544,0.9998494510639171,0.23256530372018658,-0.07992443942910253,-0.003477239204909496,0.5859438903028359,-0.02684444225361367,-0.07298708228394135,0.25100303622342024,-0.08295293528278475,0.08178194514342033,-0.06760075247387681,-0.5306874333720419,0.1208887482589647,-0.10231701930870243,0.1566835757044636,-0.08252992335514008,0.026238052638965118,0.15504801139950397,-0.6735212103925493,-0.04345938120050698,0.2839814633731472,0.07185276285607106,0.04895925968966187,-0.07539701575412086,-0.06435389883220853,-0.47446935614700736,-0.010505014646874861,-0.14404879297502957,-0.052714221932845924,0.06602572140978084,-0.01437842707646775,-0.017480993756422567,0.040446288032889736,-0.17130934360148684,-0.8132570684334887,-0.06126484962761985,0.3945481275089342,-0.06111433635836389,-0.08344493159923837,0.08572821404352923,0.03229400361630435,0.07619317321301185,0.03693135942169906,0.086827891147024,0.13383508379971945,0.07359929118047648,0.09808824581003057,0.09365854918481646,-0.11141976073440257,-0.005921345180379924,-0.19118278690928922,0.031103957307857515,-0.05815008245540679,-0.08741840158321018,0.0327399577867211,-0.11441894944544302,-0.11049906469334841,0.05785325183537703,0.08197168519590135,0.1141925338180377,0.0338636605070851,-0.13111344264451905,0.13949120760118922,0.019218537206577648,0.30850356358848446
2009Q4,-0.25181595554132785,-0.11971123142562146,-0.019784578719580562,0.25397294389990566,0.18896552424745816,-0.21993101723051,-0.1788044516778181,0.008821620218457144,-0.08976202560093473,0.0807808515845594,0.03044577350651932,9.838298434432394,0.07662123676376519,-0.1955520911979205,-0.14175499091115976,0.027616437164613216,0.1347931975304331,-0.969384726351289,0.031251895190636585,-0.7537183217865633,-0.22900106433104447,0.08609094015455873,-0.07485450454101464,-0.11450432456028542,0.2712997021257157,-0.03211671265237919,0.18581925582358697,0.1646445833947321,0.03910488743799381,0.05947596569392139,-0.027198987288603347,-0.1372718170707354,-0.16740992445353386,0.02012766576643706,-0.0800048649968792,-0.12101433999193353,0.0188906778624226,-0.018669998014037317,0.003943680092640651,-0.004231499914550804,0.016382312695878233,0.23445179568130817,-0.09938060456610133,-0.25505454600049593,1.5999082824397677,0.7642544676379246,1.830483275713734,-0.108764037404422,0.9963955256752408,0.10073222158368836,0.07245344843218028,-0.0008450555422989776,-0.2884145834236998,0.3624566877343983,-0.0029031940972215754,-0.08996360091604541,-0.1058415607715277,-0.08318258420199791,0.08917832410953197,-0.10787500042761916,-0.09791044387729242,0.13386152395205939,0.03215792588801104,0.13665377836931747,-0.07547557773577539,0.026212094607814183,0.10433419873179647,-0.139619560612495,-0.12640945511145535,0.00867738770039111,-0.05092400811922753,-0.048669999874326866,-0.0200449531731564,-0.09011687998508075,0.0018375505158209234,-0.1571997114607888,-0.043673547719874944,0.32372250732273267,0.09884554345017242,0.026667340594995127,0.01944444320386069,0.10946145279270497,-0.08776736010211325,0.04677948303506291,-0.07743108431775908,0.07353291835716504,0.07288904043592265,-0.010030229580173375,0.0858351008932583,0.035565373826968234,0.07490094025653819,-0.12638502066513485,0.08738990928547177,0.05890926691270862,0.12251090969130127,0.015786830827901874,0.10506326653495265,0.36494813235910295,0.025659082278789217,-0.17875400217734555,0.11269124564479012,0.018165974386121175,-0.08220237145921629,0.07556432404232181,-0.1200317785052075,-0.09311502757385251,0.10977927582975985,0.18766272018448849,0.16156740813722378,-0.025843102319178017,-0.034159247361835364,0.08539222479760708,-0.2015222203901978,0.14354013345519123
2010Q1,0.28187132445203433,-0.07930629431202804,0.015812197841165374,0.201848982775117,0.19943407847009345,0.14618994200667257,0.24925778892752953,0.5089443172260694,-0.05760437546113163,0.07931760963015919,-0.2862428467390623,0.0019325817694190004,0.27545554326343286,-0.07899669839348118,0.31242218027861035,0.04108418504175158,0.23792714510374094,0.050230233416804715,0.14051989622090472,0.28910284863622737,0.1722977473511214,-0.13845871838460697,-0.17482647089031986,-0.29289693870904215,0.10129849927420777,-0.5224041652290503,0.10449845064390688,0.14126199391962063,0.08912928351839224,0.06493228856984909,-0.133642040196115,-0.32821609347492064,-0.19549861239772845,-10.47603522209431,-0.013421186613275678,-0.19397258178934354,-0.17907588077497888,-0.06953275759668842,-0.16819440523742332,-0.175794349158886,0.007199216070667847,-0.3128820866222405,0.21201967460270685,-0.07012043496535961,1.5835926034918986,-0.010249850362285132,1.444457784928864,1.0280286968726733,0.36139740135290216,0.5842980196262897,-0.9955443622717508,-0.21388599114095808,0.05514833784938692,0.3098714636006461,-0.010274163817714874,-0.09244737851364689,-0.3910807453094737,-0.09253698895728897,0.07949213278875336,-0.07367517973144883,-0.09564260076004932,0.1217938107101588,0.013551661983824254,0.15791460278198252,-0.09640760257770899,0.014137610619196338,-0.1115867033054723,-0.5311474371178683,-0.6083098844988699,-0.8486981622519064,-0.4488522926195254,-0.2653593320773264,-0.38354813294765383,0.053799236152761214,0.04230829362635261,-0.333622858466153,-0.043673547719874944,-0.29470926216857507,0.15041954951364486,0.016816356353844028,0.026869925218074672,0.09053675366677985,-0.1166253887345195,-0.1408800160083198,-0.2617719272432754,0.00956825385686122,0.7258912440804244,0.11306298387947131,0.08622841574075343,0.046039936468525174,0.07624481730379395,0.022707190790838393,0.08757048802756791,0.12734147347009062,-0.10470891295909149,0.10568628297032658,0.02484056569710411,-0.8794353541554095,-0.05459632466496056,-0.14442488822155525,0.8536829643970678,-0.5433960912289848,-0.10724302288454612,-0.1267245963507261,-0.17056203423825608,-0.07691948675164129,0.2717197212017408,-0.09777790036782562,0.11095059975917329,-0.002716136139982496,0.06211870428245527,-3.0253008299398516,-0.061770385851136034,0.5769466518752178
