,PCE,PCE_Goods,PCE_Goods_Durable_goods,PCE_Goods_Nondurable_goods,PCE_Services
2013Q2,0.0033694813658813327,-0.007011534241442963,-0.001765150878372812,-0.009462112288967428,0.008526833667068967
2013Q3,0.008192157798456945,0.009378789920496011,0.003620747726507334,0.012049625431051592,0.007613212012833381
2013Q4,0.012517092668560048,0.008250340426668057,0.005033979360684615,0.009830415540672766,0.014602445485508486
2014Q1,0.00820693953874918,0.009030242042264769,0.008014024542950082,0.009463233012721117,0.007807073954983812
2014Q2,0.014125021466597998,0.01984095740492875,0.03039337474120085,0.014907023205778192,0.011345508378319824
2014Q3,0.012641293764023454,0.009264263105072112,0.013743771097894264,0.007230466384009704,0.014297251596294913
2014Q4,0.010184116791250863,0.0016063642622197172,0.011654642035994645,-0.0031946480249558373,0.014356983789298283
2015Q1,0.003161832869818415,-0.007993483020212744,0.011755485893417017,-0.017532614433300675,0.00854868580820023
2015Q2,0.011906137064968236,0.015936152740710252,0.020759101471727215,0.013623978201634968,0.009996351696461181
2015Q3,0.009654193948190226,0.008765061001793306,0.006905448474730624,0.009654702407996263,0.010078023407021908
2015Q4,0.0033030486573792928,-0.005608974358974339,0.00045218177707440077,-0.008624892188847655,0.00754568536995337
2016Q1,0.008033227618848393,7.55439161965743e-05,0.008436911487758936,-0.004085183644135015,0.011760251768770269
2016Q2,0.011330969720199313,0.013168827898778934,0.00537835213266602,0.01709142010710618,0.010489265166752304
2016Q3,0.010422341710685235,0.00671007505343213,0.015157143918567373,0.0024272751036260587,0.012162521842778329
2016Q4,0.009760023755382097,0.00868964155228591,0.006440752396984495,0.009871852182983254,0.010244214762645143
2017Q1,0.013566011453335358,0.014415075868820182,0.007272198385571915,0.018038289866833868,0.013173381620642743
2017Q2,0.006978537561176834,0.004366812227074357,0.006714316655837216,0.0031886368577431767,0.008187748536705453
2017Q3,0.010342186872094983,0.012731203459043883,0.01678141135972444,0.010691324134941782,0.009229201059197445
2017Q4,0.016982986994469096,0.025830170777988437,0.03427845958527298,0.021585304838825037,0.012899330332638126
2018Q1,0.014293726109479543,0.014566810793313234,0.011524822695035297,0.016091793185475378,0.014165718311385689
2018Q2,0.010636517740867601,0.005013787916771095,0.003236027775905148,0.005921641534118338,0.013273201385029632
2018Q3,0.00798341407931602,0.0028572076464319363,0.002351992473624165,0.0030802929700868287,0.01036766722214022
2018Q4,0.006927482824127695,0.0031882419446016552,0.0004022526146421068,0.004606250853009364,0.008653715669592943
2019Q1,0.003461189287335298,-0.0018257224000362005,-0.006835544833132312,0.0007811703970381778,0.005888684205079375
2019Q2,0.013344642352275837,0.02081969064017164,0.021862348178137703,0.02029457680038016,0.009928494264108245
2019Q3,0.01261787846660356,0.010949631694206596,0.01756471209720023,0.0076170835550826155,0.013396495517522311
2019Q4,0.010352879588364505,0.005907837731390364,0.008111615833874097,0.004720562506189463,0.01239507413923091
2020Q1,-0.013287428415598601,-0.008200643870181823,-0.04744126166720308,0.011860954133263268,-0.015609484847281196
2020Q2,-0.09011200088439941,-0.03675841649303657,-0.008244357345587261,-0.050459460337045736,-0.11464049386701092
2020Q3,0.09775303935788116,0.12099546893144209,0.20332515671845197,0.07971138392093824,0.08609905321803324
2020Q4,0.018711694636211362,0.011069810899193566,0.020498301245753137,0.005764236397035383,0.0226586102719033
2021Q1,0.0333408027596136,0.05297520993209859,0.06775052713350349,0.044558508628290694,0.023325947808961356
2021Q2,0.04818073690505131,0.05626252027091483,0.06968767863638736,0.048506225317295204,0.04393456426294584
2021Q3,0.020951795823433317,-0.0037027671411025143,-0.041634279051690704,0.01874640598044852,0.03405828412309764
2021Q4,0.02659486278868406,0.03932268532787053,0.04942464642368316,0.03369835177240921,0.02007577164506169
2022Q1,0.018686222200954505,0.025554702763047832,0.024393778378900555,0.026183585431114542,0.015110965463251302
2022Q2,0.02257700844362498,0.022978926062626304,0.0010373933135285895,0.03538645736330981,0.022355937371092427
2022Q3,0.015452107653702862,0.005387071029529178,0.009515285694097653,0.0031350379031220843,0.020761883042269336
2022Q4,0.013164293550174788,0.0001323013825493824,-0.006579254351173458,0.003816891666880151,0.019935724474539063
2023Q1,0.01967963386727689,0.014253588200277667,0.030953499295443887,0.005205940897259342,0.02243584342932259
2023Q2,0.008177518938564665,0.0017770387035769275,-0.0005922821085243557,0.0030718456461029664,0.011429089380917468
2023Q3,0.014143004506216306,0.014174817322245348,0.004969000729394546,0.019285768520159063,0.014118816398357659
